,winner,losser,winner_name,losser_name
0,1,2,['Rafael-Nadal'],['Juan-Monaco']
1,1,3,['Rafael-Nadal'],['Juan-Martin-Del-Potro']
2,1,3,['Rafael-Nadal'],['Juan-Martin-Del-Potro']
3,1,3,['Rafael-Nadal'],['Juan-Martin-Del-Potro']
4,1,3,['Rafael-Nadal'],['Juan-Martin-Del-Potro']
5,1,4,['Rafael-Nadal'],['Mardy-Fish']
6,1,4,['Rafael-Nadal'],['Mardy-Fish']
7,1,4,['Rafael-Nadal'],['Mardy-Fish']
8,4,1,['Mardy-Fish'],['Rafael-Nadal']
9,1,5,['Rafael-Nadal'],['Roger-Federer']
10,1,5,['Rafael-Nadal'],['Roger-Federer']
11,1,5,['Rafael-Nadal'],['Roger-Federer']
12,5,1,['Roger-Federer'],['Rafael-Nadal']
13,1,6,['Rafael-Nadal'],['Jo-Wilfried-Tsonga']
14,6,1,['Jo-Wilfried-Tsonga'],['Rafael-Nadal']
15,6,1,['Jo-Wilfried-Tsonga'],['Rafael-Nadal']
16,1,7,['Rafael-Nadal'],['Guillermo-Garcia-Lopez']
17,8,1,['Florian-Mayer'],['Rafael-Nadal']
18,1,9,['Rafael-Nadal'],['Milos-Raonic']
19,1,10,['Rafael-Nadal'],['Santiago-Giraldo']
20,1,10,['Rafael-Nadal'],['Santiago-Giraldo']
21,1,11,['Rafael-Nadal'],['Andy-Murray']
22,1,11,['Rafael-Nadal'],['Andy-Murray']
23,1,11,['Rafael-Nadal'],['Andy-Murray']
24,1,11,['Rafael-Nadal'],['Andy-Murray']
25,11,1,['Andy-Murray'],['Rafael-Nadal']
26,1,12,['Rafael-Nadal'],['Richard-Gasquet']
27,1,12,['Rafael-Nadal'],['Richard-Gasquet']
28,1,12,['Rafael-Nadal'],['Richard-Gasquet']
29,1,13,['Rafael-Nadal'],['David-Nalbandian']
30,1,14,['Rafael-Nadal'],['Gilles-Muller']
31,1,14,['Rafael-Nadal'],['Gilles-Muller']
32,1,15,['Rafael-Nadal'],['Andy-Roddick']
33,16,1,['Novak-Djokovic'],['Rafael-Nadal']
34,16,1,['Novak-Djokovic'],['Rafael-Nadal']
35,16,1,['Novak-Djokovic'],['Rafael-Nadal']
36,16,1,['Novak-Djokovic'],['Rafael-Nadal']
37,16,1,['Novak-Djokovic'],['Rafael-Nadal']
38,16,1,['Novak-Djokovic'],['Rafael-Nadal']
39,1,17,['Rafael-Nadal'],['Fernando-Verdasco']
40,1,18,['Rafael-Nadal'],['Ivan-Dodig']
41,18,1,['Ivan-Dodig'],['Rafael-Nadal']
42,1,19,['Rafael-Nadal'],['Ryan-Sweeting']
43,1,19,['Rafael-Nadal'],['Ryan-Sweeting']
44,1,19,['Rafael-Nadal'],['Ryan-Sweeting']
45,1,20,['Rafael-Nadal'],['Radek-Stepanek']
46,1,21,['Rafael-Nadal'],['John-Isner']
47,1,22,['Rafael-Nadal'],['Pablo-Andujar']
48,1,23,['Rafael-Nadal'],['Ivan-Ljubicic']
49,1,23,['Rafael-Nadal'],['Ivan-Ljubicic']
50,1,24,['Rafael-Nadal'],['Robin-Soderling']
51,1,25,['Rafael-Nadal'],['Feliciano-Lopez']
52,1,25,['Rafael-Nadal'],['Feliciano-Lopez']
53,1,26,['Rafael-Nadal'],['Marin-Cilic']
54,1,26,['Rafael-Nadal'],['Marin-Cilic']
55,1,27,['Rafael-Nadal'],['Marcos-Baghdatis']
56,1,28,['Rafael-Nadal'],['Michael-Llodra']
57,1,29,['Rafael-Nadal'],['Gael-Monfils']
58,1,30,['Rafael-Nadal'],['David-Ferrer']
59,1,30,['Rafael-Nadal'],['David-Ferrer']
60,30,1,['David-Ferrer'],['Rafael-Nadal']
61,1,31,['Rafael-Nadal'],['Jarkko-Nieminen']
62,1,32,['Rafael-Nadal'],['Kei-Nishikori']
63,1,33,['Rafael-Nadal'],['Alexandr-Dolgopolov']
64,1,34,['Rafael-Nadal'],['Tomas-Berdych']
65,1,35,['Rafael-Nadal'],['Somdev-K-Devvarman']
66,1,36,['Rafael-Nadal'],['Ivo-Karlovic']
67,1,37,['Rafael-Nadal'],['Olivier-Rochus']
68,1,38,['Rafael-Nadal'],['Bernard-Tomic']
69,1,39,['Rafael-Nadal'],['Karol-Beck']
70,1,40,['Rafael-Nadal'],['Ernests-Gulbis']
71,41,1,['Nikolay-Davydenko'],['Rafael-Nadal']
72,2,42,['Juan-Monaco'],['Gilles-Simon']
73,2,4,['Juan-Monaco'],['Mardy-Fish']
74,2,4,['Juan-Monaco'],['Mardy-Fish']
75,5,2,['Roger-Federer'],['Juan-Monaco']
76,5,2,['Roger-Federer'],['Juan-Monaco']
77,5,2,['Roger-Federer'],['Juan-Monaco']
78,2,43,['Juan-Monaco'],['Nicolas-Almagro']
79,2,44,['Juan-Monaco'],['Fabio-Fognini']
80,2,45,['Juan-Monaco'],['Juan-Carlos-Ferrero']
81,2,30,['Juan-Monaco'],['David-Ferrer']
82,30,2,['David-Ferrer'],['Juan-Monaco']
83,46,2,['Marcel-Granollers'],['Juan-Monaco']
84,47,2,['Stanislas-Wawrinka'],['Juan-Monaco']
85,47,2,['Stanislas-Wawrinka'],['Juan-Monaco']
86,18,2,['Ivan-Dodig'],['Juan-Monaco']
87,2,48,['Juan-Monaco'],['Janko-Tipsarevic']
88,48,2,['Janko-Tipsarevic'],['Juan-Monaco']
89,2,49,['Juan-Monaco'],['Andreas-Seppi']
90,2,49,['Juan-Monaco'],['Andreas-Seppi']
91,2,20,['Juan-Monaco'],['Radek-Stepanek']
92,2,32,['Juan-Monaco'],['Kei-Nishikori']
93,15,2,['Andy-Roddick'],['Juan-Monaco']
94,34,2,['Tomas-Berdych'],['Juan-Monaco']
95,34,2,['Tomas-Berdych'],['Juan-Monaco']
96,34,2,['Tomas-Berdych'],['Juan-Monaco']
97,36,2,['Ivo-Karlovic'],['Juan-Monaco']
98,2,50,['Juan-Monaco'],['Simone-Bolelli']
99,8,2,['Florian-Mayer'],['Juan-Monaco']
100,8,2,['Florian-Mayer'],['Juan-Monaco']
101,2,51,['Juan-Monaco'],['Carlos-Berlocq']
102,2,52,['Juan-Monaco'],['Mikhail-Kukushkin']
103,53,2,['Mikhail-Youzhny'],['Juan-Monaco']
104,17,2,['Fernando-Verdasco'],['Juan-Monaco']
105,2,29,['Juan-Monaco'],['Gael-Monfils']
106,25,2,['Feliciano-Lopez'],['Juan-Monaco']
107,2,54,['Juan-Monaco'],['Grigor-Dimitrov']
108,6,2,['Jo-Wilfried-Tsonga'],['Juan-Monaco']
109,2,55,['Juan-Monaco'],['Sergiy-Stakhovsky']
110,19,2,['Ryan-Sweeting'],['Juan-Monaco']
111,2,56,['Juan-Monaco'],['Victor-Hanescu']
112,2,57,['Juan-Monaco'],['Horacio-Zeballos']
113,2,58,['Juan-Monaco'],['Pablo-Cuevas']
114,2,59,['Juan-Monaco'],['Eduardo-Schwank']
115,60,2,['Robin-Haase'],['Juan-Monaco']
116,61,2,['Adrian-Mannarino'],['Juan-Monaco']
117,30,3,['David-Ferrer'],['Juan-Martin-Del-Potro']
118,3,62,['Juan-Martin-Del-Potro'],['Dmitry-Tursunov']
119,3,63,['Juan-Martin-Del-Potro'],['Kevin-Anderson']
120,3,63,['Juan-Martin-Del-Potro'],['Kevin-Anderson']
121,3,63,['Juan-Martin-Del-Potro'],['Kevin-Anderson']
122,3,64,['Juan-Martin-Del-Potro'],['Sam-Querrey']
123,46,3,['Marcel-Granollers'],['Juan-Martin-Del-Potro']
124,3,65,['Juan-Martin-Del-Potro'],['Philipp-Petzschner']
125,6,3,['Jo-Wilfried-Tsonga'],['Juan-Martin-Del-Potro']
126,3,66,['Juan-Martin-Del-Potro'],['James-Blake']
127,66,3,['James-Blake'],['Juan-Martin-Del-Potro']
128,3,48,['Juan-Martin-Del-Potro'],['Janko-Tipsarevic']
129,3,48,['Juan-Martin-Del-Potro'],['Janko-Tipsarevic']
130,3,16,['Juan-Martin-Del-Potro'],['Novak-Djokovic']
131,16,3,['Novak-Djokovic'],['Juan-Martin-Del-Potro']
132,3,42,['Juan-Martin-Del-Potro'],['Gilles-Simon']
133,42,3,['Gilles-Simon'],['Juan-Martin-Del-Potro']
134,3,49,['Juan-Martin-Del-Potro'],['Andreas-Seppi']
135,5,3,['Roger-Federer'],['Juan-Martin-Del-Potro']
136,3,31,['Juan-Martin-Del-Potro'],['Jarkko-Nieminen']
137,3,26,['Juan-Martin-Del-Potro'],['Marin-Cilic']
138,26,3,['Marin-Cilic'],['Juan-Martin-Del-Potro']
139,40,3,['Ernests-Gulbis'],['Juan-Martin-Del-Potro']
140,3,52,['Juan-Martin-Del-Potro'],['Mikhail-Kukushkin']
141,3,37,['Juan-Martin-Del-Potro'],['Olivier-Rochus']
142,3,67,['Juan-Martin-Del-Potro'],['Denis-Istomin']
143,3,68,['Juan-Martin-Del-Potro'],['Igor-Kunitsyn']
144,61,3,['Adrian-Mannarino'],['Juan-Martin-Del-Potro']
145,3,36,['Juan-Martin-Del-Potro'],['Ivo-Karlovic']
146,3,53,['Juan-Martin-Del-Potro'],['Mikhail-Youzhny']
147,3,24,['Juan-Martin-Del-Potro'],['Robin-Soderling']
148,3,24,['Juan-Martin-Del-Potro'],['Robin-Soderling']
149,3,58,['Juan-Martin-Del-Potro'],['Pablo-Cuevas']
150,3,17,['Juan-Martin-Del-Potro'],['Fernando-Verdasco']
151,17,3,['Fernando-Verdasco'],['Juan-Martin-Del-Potro']
152,3,69,['Juan-Martin-Del-Potro'],['Philipp-Kohlschreiber']
153,3,69,['Juan-Martin-Del-Potro'],['Philipp-Kohlschreiber']
154,3,4,['Juan-Martin-Del-Potro'],['Mardy-Fish']
155,4,3,['Mardy-Fish'],['Juan-Martin-Del-Potro']
156,3,20,['Juan-Martin-Del-Potro'],['Radek-Stepanek']
157,3,23,['Juan-Martin-Del-Potro'],['Ivan-Ljubicic']
158,3,33,['Juan-Martin-Del-Potro'],['Alexandr-Dolgopolov']
159,3,70,['Juan-Martin-Del-Potro'],['Tommy-Robredo']
160,3,21,['Juan-Martin-Del-Potro'],['John-Isner']
161,3,18,['Juan-Martin-Del-Potro'],['Ivan-Dodig']
162,15,3,['Andy-Roddick'],['Juan-Martin-Del-Potro']
163,3,71,['Juan-Martin-Del-Potro'],['Lleyton-Hewitt']
164,27,3,['Marcos-Baghdatis'],['Juan-Martin-Del-Potro']
165,3,25,['Juan-Martin-Del-Potro'],['Feliciano-Lopez']
166,8,3,['Florian-Mayer'],['Juan-Martin-Del-Potro']
167,6,4,['Jo-Wilfried-Tsonga'],['Mardy-Fish']
168,6,4,['Jo-Wilfried-Tsonga'],['Mardy-Fish']
169,5,4,['Roger-Federer'],['Mardy-Fish']
170,4,8,['Mardy-Fish'],['Florian-Mayer']
171,66,4,['James-Blake'],['Mardy-Fish']
172,4,38,['Mardy-Fish'],['Bernard-Tomic']
173,38,4,['Bernard-Tomic'],['Mardy-Fish']
174,4,72,['Mardy-Fish'],['Ryan-Harrison']
175,4,72,['Mardy-Fish'],['Ryan-Harrison']
176,4,72,['Mardy-Fish'],['Ryan-Harrison']
177,4,40,['Mardy-Fish'],['Ernests-Gulbis']
178,4,40,['Mardy-Fish'],['Ernests-Gulbis']
179,40,4,['Ernests-Gulbis'],['Mardy-Fish']
180,4,63,['Mardy-Fish'],['Kevin-Anderson']
181,4,41,['Mardy-Fish'],['Nikolay-Davydenko']
182,4,12,['Mardy-Fish'],['Richard-Gasquet']
183,4,12,['Mardy-Fish'],['Richard-Gasquet']
184,11,4,['Andy-Murray'],['Mardy-Fish']
185,4,25,['Mardy-Fish'],['Feliciano-Lopez']
186,25,4,['Feliciano-Lopez'],['Mardy-Fish']
187,4,47,['Mardy-Fish'],['Stanislas-Wawrinka']
188,4,48,['Mardy-Fish'],['Janko-Tipsarevic']
189,16,4,['Novak-Djokovic'],['Mardy-Fish']
190,16,4,['Novak-Djokovic'],['Mardy-Fish']
191,4,14,['Mardy-Fish'],['Gilles-Muller']
192,4,68,['Mardy-Fish'],['Igor-Kunitsyn']
193,4,35,['Mardy-Fish'],['Somdev-K-Devvarman']
194,4,21,['Mardy-Fish'],['John-Isner']
195,21,4,['John-Isner'],['Mardy-Fish']
196,4,30,['Mardy-Fish'],['David-Ferrer']
197,30,4,['David-Ferrer'],['Mardy-Fish']
198,4,46,['Mardy-Fish'],['Marcel-Granollers']
199,4,67,['Mardy-Fish'],['Denis-Istomin']
200,4,60,['Mardy-Fish'],['Robin-Haase']
201,4,60,['Mardy-Fish'],['Robin-Haase']
202,4,34,['Mardy-Fish'],['Tomas-Berdych']
203,42,4,['Gilles-Simon'],['Mardy-Fish']
204,4,10,['Mardy-Fish'],['Santiago-Giraldo']
205,4,23,['Mardy-Fish'],['Ivan-Ljubicic']
206,26,4,['Marin-Cilic'],['Mardy-Fish']
207,4,73,['Mardy-Fish'],['Albert-Ramos']
208,32,4,['Kei-Nishikori'],['Mardy-Fish']
209,9,4,['Milos-Raonic'],['Mardy-Fish']
210,9,4,['Milos-Raonic'],['Mardy-Fish']
211,4,64,['Mardy-Fish'],['Sam-Querrey']
212,4,56,['Mardy-Fish'],['Victor-Hanescu']
213,70,4,['Tommy-Robredo'],['Mardy-Fish']
214,4,61,['Mardy-Fish'],['Adrian-Mannarino']
215,20,4,['Radek-Stepanek'],['Mardy-Fish']
216,5,6,['Roger-Federer'],['Jo-Wilfried-Tsonga']
217,5,6,['Roger-Federer'],['Jo-Wilfried-Tsonga']
218,5,6,['Roger-Federer'],['Jo-Wilfried-Tsonga']
219,5,6,['Roger-Federer'],['Jo-Wilfried-Tsonga']
220,5,6,['Roger-Federer'],['Jo-Wilfried-Tsonga']
221,5,6,['Roger-Federer'],['Jo-Wilfried-Tsonga']
222,6,5,['Jo-Wilfried-Tsonga'],['Roger-Federer']
223,6,5,['Jo-Wilfried-Tsonga'],['Roger-Federer']
224,5,30,['Roger-Federer'],['David-Ferrer']
225,5,61,['Roger-Federer'],['Adrian-Mannarino']
226,5,61,['Roger-Federer'],['Adrian-Mannarino']
227,5,12,['Roger-Federer'],['Richard-Gasquet']
228,5,12,['Roger-Federer'],['Richard-Gasquet']
229,12,5,['Richard-Gasquet'],['Roger-Federer']
230,5,34,['Roger-Federer'],['Tomas-Berdych']
231,34,5,['Tomas-Berdych'],['Roger-Federer']
232,5,74,['Roger-Federer'],['Potito-Starace']
233,5,31,['Roger-Federer'],['Jarkko-Nieminen']
234,5,15,['Roger-Federer'],['Andy-Roddick']
235,5,47,['Roger-Federer'],['Stanislas-Wawrinka']
236,5,47,['Roger-Federer'],['Stanislas-Wawrinka']
237,5,47,['Roger-Federer'],['Stanislas-Wawrinka']
238,5,47,['Roger-Federer'],['Stanislas-Wawrinka']
239,5,32,['Roger-Federer'],['Kei-Nishikori']
240,5,71,['Roger-Federer'],['Lleyton-Hewitt']
241,5,38,['Roger-Federer'],['Bernard-Tomic']
242,5,10,['Roger-Federer'],['Santiago-Giraldo']
243,5,26,['Roger-Federer'],['Marin-Cilic']
244,5,26,['Roger-Federer'],['Marin-Cilic']
245,5,16,['Roger-Federer'],['Novak-Djokovic']
246,16,5,['Novak-Djokovic'],['Roger-Federer']
247,16,5,['Novak-Djokovic'],['Roger-Federer']
248,16,5,['Novak-Djokovic'],['Roger-Federer']
249,16,5,['Novak-Djokovic'],['Roger-Federer']
250,5,66,['Roger-Federer'],['James-Blake']
251,5,75,['Roger-Federer'],['Rui-Machado']
252,5,52,['Roger-Federer'],['Mikhail-Kukushkin']
253,5,13,['Roger-Federer'],['David-Nalbandian']
254,5,53,['Roger-Federer'],['Mikhail-Youzhny']
255,5,25,['Roger-Federer'],['Feliciano-Lopez']
256,5,25,['Roger-Federer'],['Feliciano-Lopez']
257,5,48,['Roger-Federer'],['Janko-Tipsarevic']
258,5,29,['Roger-Federer'],['Gael-Monfils']
259,5,76,['Roger-Federer'],['Xavier-Malisse']
260,5,76,['Roger-Federer'],['Xavier-Malisse']
261,5,24,['Roger-Federer'],['Robin-Soderling']
262,5,69,['Roger-Federer'],['Philipp-Kohlschreiber']
263,77,5,['Jurgen-Melzer'],['Roger-Federer']
264,5,20,['Roger-Federer'],['Radek-Stepanek']
265,5,37,['Roger-Federer'],['Olivier-Rochus']
266,5,42,['Roger-Federer'],['Gilles-Simon']
267,5,42,['Roger-Federer'],['Gilles-Simon']
268,5,78,['Roger-Federer'],['Igor-Andreev']
269,5,79,['Roger-Federer'],['Juan-Ignacio-Chela']
270,5,72,['Roger-Federer'],['Ryan-Harrison']
271,5,35,['Roger-Federer'],['Somdev-K-Devvarman']
272,5,46,['Roger-Federer'],['Marcel-Granollers']
273,5,55,['Roger-Federer'],['Sergiy-Stakhovsky']
274,5,70,['Roger-Federer'],['Tommy-Robredo']
275,5,80,['Roger-Federer'],['Viktor-Troicki']
276,5,41,['Roger-Federer'],['Nikolay-Davydenko']
277,6,34,['Jo-Wilfried-Tsonga'],['Tomas-Berdych']
278,6,34,['Jo-Wilfried-Tsonga'],['Tomas-Berdych']
279,34,6,['Tomas-Berdych'],['Jo-Wilfried-Tsonga']
280,6,7,['Jo-Wilfried-Tsonga'],['Guillermo-Garcia-Lopez']
281,6,7,['Jo-Wilfried-Tsonga'],['Guillermo-Garcia-Lopez']
282,6,49,['Jo-Wilfried-Tsonga'],['Andreas-Seppi']
283,6,49,['Jo-Wilfried-Tsonga'],['Andreas-Seppi']
284,6,16,['Jo-Wilfried-Tsonga'],['Novak-Djokovic']
285,16,6,['Novak-Djokovic'],['Jo-Wilfried-Tsonga']
286,16,6,['Novak-Djokovic'],['Jo-Wilfried-Tsonga']
287,6,21,['Jo-Wilfried-Tsonga'],['John-Isner']
288,64,6,['Sam-Querrey'],['Jo-Wilfried-Tsonga']
289,6,31,['Jo-Wilfried-Tsonga'],['Jarkko-Nieminen']
290,6,76,['Jo-Wilfried-Tsonga'],['Xavier-Malisse']
291,76,6,['Xavier-Malisse'],['Jo-Wilfried-Tsonga']
292,32,6,['Kei-Nishikori'],['Jo-Wilfried-Tsonga']
293,6,54,['Jo-Wilfried-Tsonga'],['Grigor-Dimitrov']
294,6,54,['Jo-Wilfried-Tsonga'],['Grigor-Dimitrov']
295,6,54,['Jo-Wilfried-Tsonga'],['Grigor-Dimitrov']
296,6,45,['Jo-Wilfried-Tsonga'],['Juan-Carlos-Ferrero']
297,6,33,['Jo-Wilfried-Tsonga'],['Alexandr-Dolgopolov']
298,33,6,['Alexandr-Dolgopolov'],['Jo-Wilfried-Tsonga']
299,33,6,['Alexandr-Dolgopolov'],['Jo-Wilfried-Tsonga']
300,6,23,['Jo-Wilfried-Tsonga'],['Ivan-Ljubicic']
301,6,23,['Jo-Wilfried-Tsonga'],['Ivan-Ljubicic']
302,23,6,['Ivan-Ljubicic'],['Jo-Wilfried-Tsonga']
303,6,81,['Jo-Wilfried-Tsonga'],['Yen-Hsun-Lu']
304,6,17,['Jo-Wilfried-Tsonga'],['Fernando-Verdasco']
305,6,26,['Jo-Wilfried-Tsonga'],['Marin-Cilic']
306,82,6,['Alex-Bogomolov-Jr'],['Jo-Wilfried-Tsonga']
307,6,44,['Jo-Wilfried-Tsonga'],['Fabio-Fognini']
308,6,38,['Jo-Wilfried-Tsonga'],['Bernard-Tomic']
309,6,43,['Jo-Wilfried-Tsonga'],['Nicolas-Almagro']
310,6,43,['Jo-Wilfried-Tsonga'],['Nicolas-Almagro']
311,6,69,['Jo-Wilfried-Tsonga'],['Philipp-Kohlschreiber']
312,6,83,['Jo-Wilfried-Tsonga'],['Fernando-Gonzalez']
313,6,30,['Jo-Wilfried-Tsonga'],['David-Ferrer']
314,6,67,['Jo-Wilfried-Tsonga'],['Denis-Istomin']
315,20,6,['Radek-Stepanek'],['Jo-Wilfried-Tsonga']
316,6,84,['Jo-Wilfried-Tsonga'],['Michael-Berrer']
317,6,28,['Jo-Wilfried-Tsonga'],['Michael-Llodra']
318,6,28,['Jo-Wilfried-Tsonga'],['Michael-Llodra']
319,11,6,['Andy-Murray'],['Jo-Wilfried-Tsonga']
320,6,78,['Jo-Wilfried-Tsonga'],['Igor-Andreev']
321,47,6,['Stanislas-Wawrinka'],['Jo-Wilfried-Tsonga']
322,6,27,['Jo-Wilfried-Tsonga'],['Marcos-Baghdatis']
323,6,85,['Jo-Wilfried-Tsonga'],['Pere-Riba']
324,24,6,['Robin-Soderling'],['Jo-Wilfried-Tsonga']
325,24,6,['Robin-Soderling'],['Jo-Wilfried-Tsonga']
326,58,6,['Pablo-Cuevas'],['Jo-Wilfried-Tsonga']
327,6,55,['Jo-Wilfried-Tsonga'],['Sergiy-Stakhovsky']
328,53,6,['Mikhail-Youzhny'],['Jo-Wilfried-Tsonga']
329,6,65,['Jo-Wilfried-Tsonga'],['Philipp-Petzschner']
330,6,86,['Jo-Wilfried-Tsonga'],['Ruben-Ramirez-Hidalgo']
331,7,10,['Guillermo-Garcia-Lopez'],['Santiago-Giraldo']
332,10,7,['Santiago-Giraldo'],['Guillermo-Garcia-Lopez']
333,7,66,['Guillermo-Garcia-Lopez'],['James-Blake']
334,77,7,['Jurgen-Melzer'],['Guillermo-Garcia-Lopez']
335,63,7,['Kevin-Anderson'],['Guillermo-Garcia-Lopez']
336,63,7,['Kevin-Anderson'],['Guillermo-Garcia-Lopez']
337,7,35,['Guillermo-Garcia-Lopez'],['Somdev-K-Devvarman']
338,7,35,['Guillermo-Garcia-Lopez'],['Somdev-K-Devvarman']
339,35,7,['Somdev-K-Devvarman'],['Guillermo-Garcia-Lopez']
340,35,7,['Somdev-K-Devvarman'],['Guillermo-Garcia-Lopez']
341,42,7,['Gilles-Simon'],['Guillermo-Garcia-Lopez']
342,7,20,['Guillermo-Garcia-Lopez'],['Radek-Stepanek']
343,87,7,['Lukasz-Kubot'],['Guillermo-Garcia-Lopez']
344,39,7,['Karol-Beck'],['Guillermo-Garcia-Lopez']
345,7,88,['Guillermo-Garcia-Lopez'],['Robert-Kendrick']
346,44,7,['Fabio-Fognini'],['Guillermo-Garcia-Lopez']
347,76,7,['Xavier-Malisse'],['Guillermo-Garcia-Lopez']
348,7,47,['Guillermo-Garcia-Lopez'],['Stanislas-Wawrinka']
349,16,7,['Novak-Djokovic'],['Guillermo-Garcia-Lopez']
350,7,67,['Guillermo-Garcia-Lopez'],['Denis-Istomin']
351,25,7,['Feliciano-Lopez'],['Guillermo-Garcia-Lopez']
352,12,7,['Richard-Gasquet'],['Guillermo-Garcia-Lopez']
353,58,7,['Pablo-Cuevas'],['Guillermo-Garcia-Lopez']
354,72,7,['Ryan-Harrison'],['Guillermo-Garcia-Lopez']
355,41,7,['Nikolay-Davydenko'],['Guillermo-Garcia-Lopez']
356,34,7,['Tomas-Berdych'],['Guillermo-Garcia-Lopez']
357,7,82,['Guillermo-Garcia-Lopez'],['Alex-Bogomolov-Jr']
358,18,7,['Ivan-Dodig'],['Guillermo-Garcia-Lopez']
359,7,84,['Guillermo-Garcia-Lopez'],['Michael-Berrer']
360,7,59,['Guillermo-Garcia-Lopez'],['Eduardo-Schwank']
361,11,7,['Andy-Murray'],['Guillermo-Garcia-Lopez']
362,55,7,['Sergiy-Stakhovsky'],['Guillermo-Garcia-Lopez']
363,7,52,['Guillermo-Garcia-Lopez'],['Mikhail-Kukushkin']
364,8,20,['Florian-Mayer'],['Radek-Stepanek']
365,8,20,['Florian-Mayer'],['Radek-Stepanek']
