,winner,losser,winner_name,losser_name
366,20,8,['Radek-Stepanek'],['Florian-Mayer']
367,8,48,['Florian-Mayer'],['Janko-Tipsarevic']
368,8,23,['Florian-Mayer'],['Ivan-Ljubicic']
369,23,8,['Ivan-Ljubicic'],['Florian-Mayer']
370,47,8,['Stanislas-Wawrinka'],['Florian-Mayer']
371,8,44,['Florian-Mayer'],['Fabio-Fognini']
372,8,13,['Florian-Mayer'],['David-Nalbandian']
373,25,8,['Feliciano-Lopez'],['Florian-Mayer']
374,25,8,['Feliciano-Lopez'],['Florian-Mayer']
375,8,73,['Florian-Mayer'],['Albert-Ramos']
376,8,73,['Florian-Mayer'],['Albert-Ramos']
377,8,51,['Florian-Mayer'],['Carlos-Berlocq']
378,8,22,['Florian-Mayer'],['Pablo-Andujar']
379,8,61,['Florian-Mayer'],['Adrian-Mannarino']
380,30,8,['David-Ferrer'],['Florian-Mayer']
381,8,36,['Florian-Mayer'],['Ivo-Karlovic']
382,36,8,['Ivo-Karlovic'],['Florian-Mayer']
383,12,8,['Richard-Gasquet'],['Florian-Mayer']
384,12,8,['Richard-Gasquet'],['Florian-Mayer']
385,8,43,['Florian-Mayer'],['Nicolas-Almagro']
386,43,8,['Nicolas-Almagro'],['Florian-Mayer']
387,76,8,['Xavier-Malisse'],['Florian-Mayer']
388,8,89,['Florian-Mayer'],['Dustin-Brown']
389,8,81,['Florian-Mayer'],['Yen-Hsun-Lu']
390,29,8,['Gael-Monfils'],['Florian-Mayer']
391,8,68,['Florian-Mayer'],['Igor-Kunitsyn']
392,8,80,['Florian-Mayer'],['Viktor-Troicki']
393,8,80,['Florian-Mayer'],['Viktor-Troicki']
394,80,8,['Viktor-Troicki'],['Florian-Mayer']
395,8,46,['Florian-Mayer'],['Marcel-Granollers']
396,8,77,['Florian-Mayer'],['Jurgen-Melzer']
397,8,79,['Florian-Mayer'],['Juan-Ignacio-Chela']
398,11,8,['Andy-Murray'],['Florian-Mayer']
399,90,8,['Thomaz-Bellucci'],['Florian-Mayer']
400,8,54,['Florian-Mayer'],['Grigor-Dimitrov']
401,8,65,['Florian-Mayer'],['Philipp-Petzschner']
402,8,41,['Florian-Mayer'],['Nikolay-Davydenko']
403,41,8,['Nikolay-Davydenko'],['Florian-Mayer']
404,8,53,['Florian-Mayer'],['Mikhail-Youzhny']
405,8,91,['Florian-Mayer'],['Albert-Montanes']
406,34,8,['Tomas-Berdych'],['Florian-Mayer']
407,8,26,['Florian-Mayer'],['Marin-Cilic']
408,26,8,['Marin-Cilic'],['Florian-Mayer']
409,8,31,['Florian-Mayer'],['Jarkko-Nieminen']
410,16,8,['Novak-Djokovic'],['Florian-Mayer']
411,84,8,['Michael-Berrer'],['Florian-Mayer']
412,32,8,['Kei-Nishikori'],['Florian-Mayer']
413,8,74,['Florian-Mayer'],['Potito-Starace']
414,8,38,['Florian-Mayer'],['Bernard-Tomic']
415,26,9,['Marin-Cilic'],['Milos-Raonic']
416,9,27,['Milos-Raonic'],['Marcos-Baghdatis']
417,9,65,['Milos-Raonic'],['Philipp-Petzschner']
418,65,9,['Philipp-Petzschner'],['Milos-Raonic']
419,9,54,['Milos-Raonic'],['Grigor-Dimitrov']
420,9,29,['Milos-Raonic'],['Gael-Monfils']
421,29,9,['Gael-Monfils'],['Milos-Raonic']
422,9,28,['Milos-Raonic'],['Michael-Llodra']
423,9,28,['Milos-Raonic'],['Michael-Llodra']
424,9,28,['Milos-Raonic'],['Michael-Llodra']
425,30,9,['David-Ferrer'],['Milos-Raonic']
426,30,9,['David-Ferrer'],['Milos-Raonic']
427,30,9,['David-Ferrer'],['Milos-Raonic']
428,14,9,['Gilles-Muller'],['Milos-Raonic']
429,9,22,['Milos-Raonic'],['Pablo-Andujar']
430,84,9,['Michael-Berrer'],['Milos-Raonic']
431,9,17,['Milos-Raonic'],['Fernando-Verdasco']
432,9,17,['Milos-Raonic'],['Fernando-Verdasco']
433,17,9,['Fernando-Verdasco'],['Milos-Raonic']
434,17,9,['Fernando-Verdasco'],['Milos-Raonic']
435,25,9,['Feliciano-Lopez'],['Milos-Raonic']
436,9,78,['Milos-Raonic'],['Igor-Andreev']
437,9,42,['Milos-Raonic'],['Gilles-Simon']
438,9,20,['Milos-Raonic'],['Radek-Stepanek']
439,9,20,['Milos-Raonic'],['Radek-Stepanek']
440,18,9,['Ivan-Dodig'],['Milos-Raonic']
441,9,40,['Milos-Raonic'],['Ernests-Gulbis']
442,35,9,['Somdev-K-Devvarman'],['Milos-Raonic']
443,72,9,['Ryan-Harrison'],['Milos-Raonic']
444,9,88,['Milos-Raonic'],['Robert-Kendrick']
445,15,9,['Andy-Roddick'],['Milos-Raonic']
446,9,76,['Milos-Raonic'],['Xavier-Malisse']
447,9,66,['Milos-Raonic'],['James-Blake']
448,9,81,['Milos-Raonic'],['Yen-Hsun-Lu']
449,9,53,['Milos-Raonic'],['Mikhail-Youzhny']
450,20,10,['Radek-Stepanek'],['Santiago-Giraldo']
451,10,18,['Santiago-Giraldo'],['Ivan-Dodig']
452,10,77,['Santiago-Giraldo'],['Jurgen-Melzer']
453,10,77,['Santiago-Giraldo'],['Jurgen-Melzer']
454,32,10,['Kei-Nishikori'],['Santiago-Giraldo']
455,10,60,['Santiago-Giraldo'],['Robin-Haase']
456,10,62,['Santiago-Giraldo'],['Dmitry-Tursunov']
457,62,10,['Dmitry-Tursunov'],['Santiago-Giraldo']
458,29,10,['Gael-Monfils'],['Santiago-Giraldo']
459,15,10,['Andy-Roddick'],['Santiago-Giraldo']
460,10,44,['Santiago-Giraldo'],['Fabio-Fognini']
461,10,91,['Santiago-Giraldo'],['Albert-Montanes']
462,10,91,['Santiago-Giraldo'],['Albert-Montanes']
463,91,10,['Albert-Montanes'],['Santiago-Giraldo']
464,92,10,['Andreas-Haider-Maurer'],['Santiago-Giraldo']
465,31,10,['Jarkko-Nieminen'],['Santiago-Giraldo']
466,10,93,['Santiago-Giraldo'],['Jeremy-Chardy']
467,87,10,['Lukasz-Kubot'],['Santiago-Giraldo']
468,12,10,['Richard-Gasquet'],['Santiago-Giraldo']
469,10,84,['Santiago-Giraldo'],['Michael-Berrer']
470,22,10,['Pablo-Andujar'],['Santiago-Giraldo']
471,10,33,['Santiago-Giraldo'],['Alexandr-Dolgopolov']
472,24,10,['Robin-Soderling'],['Santiago-Giraldo']
473,10,90,['Santiago-Giraldo'],['Thomaz-Bellucci']
474,10,90,['Santiago-Giraldo'],['Thomaz-Bellucci']
475,10,73,['Santiago-Giraldo'],['Albert-Ramos']
476,10,73,['Santiago-Giraldo'],['Albert-Ramos']
477,10,78,['Santiago-Giraldo'],['Igor-Andreev']
478,78,10,['Igor-Andreev'],['Santiago-Giraldo']
479,28,10,['Michael-Llodra'],['Santiago-Giraldo']
480,58,10,['Pablo-Cuevas'],['Santiago-Giraldo']
481,43,10,['Nicolas-Almagro'],['Santiago-Giraldo']
482,10,79,['Santiago-Giraldo'],['Juan-Ignacio-Chela']
483,10,74,['Santiago-Giraldo'],['Potito-Starace']
484,70,10,['Tommy-Robredo'],['Santiago-Giraldo']
485,10,75,['Santiago-Giraldo'],['Rui-Machado']
486,26,10,['Marin-Cilic'],['Santiago-Giraldo']
487,30,10,['David-Ferrer'],['Santiago-Giraldo']
488,10,42,['Santiago-Giraldo'],['Gilles-Simon']
489,63,10,['Kevin-Anderson'],['Santiago-Giraldo']
490,11,30,['Andy-Murray'],['David-Ferrer']
491,11,30,['Andy-Murray'],['David-Ferrer']
492,11,30,['Andy-Murray'],['David-Ferrer']
493,30,11,['David-Ferrer'],['Andy-Murray']
494,11,93,['Andy-Murray'],['Jeremy-Chardy']
495,11,15,['Andy-Murray'],['Andy-Roddick']
496,11,15,['Andy-Murray'],['Andy-Roddick']
497,34,11,['Tomas-Berdych'],['Andy-Murray']
498,11,62,['Andy-Murray'],['Dmitry-Tursunov']
499,11,47,['Andy-Murray'],['Stanislas-Wawrinka']
500,11,32,['Andy-Murray'],['Kei-Nishikori']
501,11,27,['Andy-Murray'],['Marcos-Baghdatis']
502,27,11,['Marcos-Baghdatis'],['Andy-Murray']
503,11,82,['Andy-Murray'],['Alex-Bogomolov-Jr']
504,11,82,['Andy-Murray'],['Alex-Bogomolov-Jr']
505,82,11,['Alex-Bogomolov-Jr'],['Andy-Murray']
506,11,13,['Andy-Murray'],['David-Nalbandian']
507,11,13,['Andy-Murray'],['David-Nalbandian']
508,11,84,['Andy-Murray'],['Michael-Berrer']
509,11,84,['Andy-Murray'],['Michael-Berrer']
510,11,54,['Andy-Murray'],['Grigor-Dimitrov']
511,11,42,['Andy-Murray'],['Gilles-Simon']
512,11,42,['Andy-Murray'],['Gilles-Simon']
513,11,42,['Andy-Murray'],['Gilles-Simon']
514,11,42,['Andy-Murray'],['Gilles-Simon']
515,11,35,['Andy-Murray'],['Somdev-K-Devvarman']
516,11,60,['Andy-Murray'],['Robin-Haase']
517,11,25,['Andy-Murray'],['Feliciano-Lopez']
518,11,25,['Andy-Murray'],['Feliciano-Lopez']
519,11,21,['Andy-Murray'],['John-Isner']
520,11,16,['Andy-Murray'],['Novak-Djokovic']
521,16,11,['Novak-Djokovic'],['Andy-Murray']
522,16,11,['Novak-Djokovic'],['Andy-Murray']
523,63,11,['Kevin-Anderson'],['Andy-Murray']
524,11,14,['Andy-Murray'],['Gilles-Muller']
525,11,23,['Andy-Murray'],['Ivan-Ljubicic']
526,11,12,['Andy-Murray'],['Richard-Gasquet']
527,11,76,['Andy-Murray'],['Xavier-Malisse']
528,11,76,['Andy-Murray'],['Xavier-Malisse']
529,11,48,['Andy-Murray'],['Janko-Tipsarevic']
530,11,26,['Andy-Murray'],['Marin-Cilic']
531,11,50,['Andy-Murray'],['Simone-Bolelli']
532,11,80,['Andy-Murray'],['Viktor-Troicki']
533,11,79,['Andy-Murray'],['Juan-Ignacio-Chela']
534,11,74,['Andy-Murray'],['Potito-Starace']
535,90,11,['Thomaz-Bellucci'],['Andy-Murray']
536,11,20,['Andy-Murray'],['Radek-Stepanek']
537,11,39,['Andy-Murray'],['Karol-Beck']
538,11,77,['Andy-Murray'],['Jurgen-Melzer']
539,11,33,['Andy-Murray'],['Alexandr-Dolgopolov']
540,12,63,['Richard-Gasquet'],['Kevin-Anderson']
541,12,63,['Richard-Gasquet'],['Kevin-Anderson']
542,12,37,['Richard-Gasquet'],['Olivier-Rochus']
543,14,12,['Gilles-Muller'],['Richard-Gasquet']
544,17,12,['Fernando-Verdasco'],['Richard-Gasquet']
545,12,55,['Richard-Gasquet'],['Sergiy-Stakhovsky']
546,36,12,['Ivo-Karlovic'],['Richard-Gasquet']
547,12,33,['Richard-Gasquet'],['Alexandr-Dolgopolov']
548,12,90,['Richard-Gasquet'],['Thomaz-Bellucci']
549,12,90,['Richard-Gasquet'],['Thomaz-Bellucci']
550,43,12,['Nicolas-Almagro'],['Richard-Gasquet']
551,12,68,['Richard-Gasquet'],['Igor-Kunitsyn']
552,12,50,['Richard-Gasquet'],['Simone-Bolelli']
553,12,20,['Richard-Gasquet'],['Radek-Stepanek']
554,12,46,['Richard-Gasquet'],['Marcel-Granollers']
555,16,12,['Novak-Djokovic'],['Richard-Gasquet']
556,16,12,['Novak-Djokovic'],['Richard-Gasquet']
557,12,91,['Richard-Gasquet'],['Albert-Montanes']
558,12,78,['Richard-Gasquet'],['Igor-Andreev']
559,12,34,['Richard-Gasquet'],['Tomas-Berdych']
560,34,12,['Tomas-Berdych'],['Richard-Gasquet']
561,12,79,['Richard-Gasquet'],['Juan-Ignacio-Chela']
562,29,12,['Gael-Monfils'],['Richard-Gasquet']
563,12,67,['Richard-Gasquet'],['Denis-Istomin']
564,12,58,['Richard-Gasquet'],['Pablo-Cuevas']
565,12,77,['Richard-Gasquet'],['Jurgen-Melzer']
566,12,15,['Richard-Gasquet'],['Andy-Roddick']
567,12,54,['Richard-Gasquet'],['Grigor-Dimitrov']
568,12,42,['Richard-Gasquet'],['Gilles-Simon']
569,12,94,['Richard-Gasquet'],['Arnaud-Clement']
570,84,12,['Michael-Berrer'],['Richard-Gasquet']
571,12,61,['Richard-Gasquet'],['Adrian-Mannarino']
572,12,49,['Richard-Gasquet'],['Andreas-Seppi']
573,80,12,['Viktor-Troicki'],['Richard-Gasquet']
574,13,76,['David-Nalbandian'],['Xavier-Malisse']
575,13,18,['David-Nalbandian'],['Ivan-Dodig']
576,13,18,['David-Nalbandian'],['Ivan-Dodig']
577,66,13,['James-Blake'],['David-Nalbandian']
578,66,13,['James-Blake'],['David-Nalbandian']
579,13,40,['David-Nalbandian'],['Ernests-Gulbis']
580,13,95,['David-Nalbandian'],['Lukas-Rosol']
581,13,80,['David-Nalbandian'],['Viktor-Troicki']
582,13,23,['David-Nalbandian'],['Ivan-Ljubicic']
583,13,32,['David-Nalbandian'],['Kei-Nishikori']
584,47,13,['Stanislas-Wawrinka'],['David-Nalbandian']
585,13,92,['David-Nalbandian'],['Andreas-Haider-Maurer']
586,17,13,['Fernando-Verdasco'],['David-Nalbandian']
587,13,74,['David-Nalbandian'],['Potito-Starace']
588,70,13,['Tommy-Robredo'],['David-Nalbandian']
589,13,51,['David-Nalbandian'],['Carlos-Berlocq']
590,57,13,['Horacio-Zeballos'],['David-Nalbandian']
591,13,71,['David-Nalbandian'],['Lleyton-Hewitt']
592,13,44,['David-Nalbandian'],['Fabio-Fognini']
593,13,65,['David-Nalbandian'],['Philipp-Petzschner']
594,13,21,['David-Nalbandian'],['John-Isner']
595,13,43,['David-Nalbandian'],['Nicolas-Almagro']
596,30,13,['David-Ferrer'],['David-Nalbandian']
597,14,63,['Gilles-Muller'],['Kevin-Anderson']
598,63,14,['Kevin-Anderson'],['Gilles-Muller']
599,49,14,['Andreas-Seppi'],['Gilles-Muller']
600,49,14,['Andreas-Seppi'],['Gilles-Muller']
601,69,14,['Philipp-Kohlschreiber'],['Gilles-Muller']
602,14,65,['Gilles-Muller'],['Philipp-Petzschner']
603,23,14,['Ivan-Ljubicic'],['Gilles-Muller']
604,14,40,['Gilles-Muller'],['Ernests-Gulbis']
605,14,68,['Gilles-Muller'],['Igor-Kunitsyn']
606,68,14,['Igor-Kunitsyn'],['Gilles-Muller']
607,32,14,['Kei-Nishikori'],['Gilles-Muller']
608,14,82,['Gilles-Muller'],['Alex-Bogomolov-Jr']
609,21,14,['John-Isner'],['Gilles-Muller']
610,39,14,['Karol-Beck'],['Gilles-Muller']
611,14,19,['Gilles-Muller'],['Ryan-Sweeting']
612,14,38,['Gilles-Muller'],['Bernard-Tomic']
613,24,14,['Robin-Soderling'],['Gilles-Muller']
614,15,20,['Andy-Roddick'],['Radek-Stepanek']
615,15,81,['Andy-Roddick'],['Yen-Hsun-Lu']
616,15,54,['Andy-Roddick'],['Grigor-Dimitrov']
617,15,43,['Andy-Roddick'],['Nicolas-Almagro']
618,15,30,['Andy-Roddick'],['David-Ferrer']
619,30,15,['David-Ferrer'],['Andy-Roddick']
620,30,15,['David-Ferrer'],['Andy-Roddick']
621,15,63,['Andy-Roddick'],['Kevin-Anderson']
622,15,63,['Andy-Roddick'],['Kevin-Anderson']
623,63,15,['Kevin-Anderson'],['Andy-Roddick']
624,15,21,['Andy-Roddick'],['John-Isner']
625,21,15,['John-Isner'],['Andy-Roddick']
626,69,15,['Philipp-Kohlschreiber'],['Andy-Roddick']
627,15,25,['Andy-Roddick'],['Feliciano-Lopez']
628,25,15,['Feliciano-Lopez'],['Andy-Roddick']
629,25,15,['Feliciano-Lopez'],['Andy-Roddick']
630,15,56,['Andy-Roddick'],['Victor-Hanescu']
631,15,17,['Andy-Roddick'],['Fernando-Verdasco']
632,42,15,['Gilles-Simon'],['Andy-Roddick']
633,58,15,['Pablo-Cuevas'],['Andy-Roddick']
634,15,66,['Andy-Roddick'],['James-Blake']
635,15,48,['Andy-Roddick'],['Janko-Tipsarevic']
636,15,71,['Andy-Roddick'],['Lleyton-Hewitt']
637,15,68,['Andy-Roddick'],['Igor-Kunitsyn']
638,15,60,['Andy-Roddick'],['Robin-Haase']
639,47,15,['Stanislas-Wawrinka'],['Andy-Roddick']
640,15,33,['Andy-Roddick'],['Alexandr-Dolgopolov']
641,15,27,['Andy-Roddick'],['Marcos-Baghdatis']
642,24,15,['Robin-Soderling'],['Andy-Roddick']
643,16,34,['Novak-Djokovic'],['Tomas-Berdych']
644,16,34,['Novak-Djokovic'],['Tomas-Berdych']
645,16,34,['Novak-Djokovic'],['Tomas-Berdych']
646,16,34,['Novak-Djokovic'],['Tomas-Berdych']
647,16,30,['Novak-Djokovic'],['David-Ferrer']
648,30,16,['David-Ferrer'],['Novak-Djokovic']
649,16,48,['Novak-Djokovic'],['Janko-Tipsarevic']
650,16,48,['Novak-Djokovic'],['Janko-Tipsarevic']
651,48,16,['Janko-Tipsarevic'],['Novak-Djokovic']
652,16,18,['Novak-Djokovic'],['Ivan-Dodig']
653,16,18,['Novak-Djokovic'],['Ivan-Dodig']
654,16,80,['Novak-Djokovic'],['Viktor-Troicki']
655,16,80,['Novak-Djokovic'],['Viktor-Troicki']
656,16,80,['Novak-Djokovic'],['Viktor-Troicki']
657,16,80,['Novak-Djokovic'],['Viktor-Troicki']
658,16,76,['Novak-Djokovic'],['Xavier-Malisse']
659,16,87,['Novak-Djokovic'],['Lukasz-Kubot']
660,16,87,['Novak-Djokovic'],['Lukasz-Kubot']
661,16,27,['Novak-Djokovic'],['Marcos-Baghdatis']
662,16,27,['Novak-Djokovic'],['Marcos-Baghdatis']
663,32,16,['Kei-Nishikori'],['Novak-Djokovic']
664,16,51,['Novak-Djokovic'],['Carlos-Berlocq']
665,16,41,['Novak-Djokovic'],['Nikolay-Davydenko']
666,16,41,['Novak-Djokovic'],['Nikolay-Davydenko']
667,16,33,['Novak-Djokovic'],['Alexandr-Dolgopolov']
668,16,72,['Novak-Djokovic'],['Ryan-Harrison']
669,16,20,['Novak-Djokovic'],['Radek-Stepanek']
670,16,29,['Novak-Djokovic'],['Gael-Monfils']
671,16,29,['Novak-Djokovic'],['Gael-Monfils']
672,16,26,['Novak-Djokovic'],['Marin-Cilic']
673,16,93,['Novak-Djokovic'],['Jeremy-Chardy']
674,16,63,['Novak-Djokovic'],['Kevin-Anderson']
675,16,63,['Novak-Djokovic'],['Kevin-Anderson']
676,16,63,['Novak-Djokovic'],['Kevin-Anderson']
677,16,28,['Novak-Djokovic'],['Michael-Llodra']
678,16,28,['Novak-Djokovic'],['Michael-Llodra']
679,16,38,['Novak-Djokovic'],['Bernard-Tomic']
680,16,56,['Novak-Djokovic'],['Victor-Hanescu']
681,16,44,['Novak-Djokovic'],['Fabio-Fognini']
682,16,47,['Novak-Djokovic'],['Stanislas-Wawrinka']
683,16,24,['Novak-Djokovic'],['Robin-Soderling']
684,16,90,['Novak-Djokovic'],['Thomaz-Bellucci']
685,16,25,['Novak-Djokovic'],['Feliciano-Lopez']
686,16,25,['Novak-Djokovic'],['Feliciano-Lopez']
687,16,67,['Novak-Djokovic'],['Denis-Istomin']
688,16,66,['Novak-Djokovic'],['James-Blake']
689,16,40,['Novak-Djokovic'],['Ernests-Gulbis']
690,16,46,['Novak-Djokovic'],['Marcel-Granollers']
691,16,43,['Novak-Djokovic'],['Nicolas-Almagro']
692,17,26,['Fernando-Verdasco'],['Marin-Cilic']
693,34,17,['Tomas-Berdych'],['Fernando-Verdasco']
694,34,17,['Tomas-Berdych'],['Fernando-Verdasco']
695,34,17,['Tomas-Berdych'],['Fernando-Verdasco']
696,30,17,['David-Ferrer'],['Fernando-Verdasco']
697,45,17,['Juan-Carlos-Ferrero'],['Fernando-Verdasco']
698,17,28,['Fernando-Verdasco'],['Michael-Llodra']
699,17,28,['Fernando-Verdasco'],['Michael-Llodra']
700,17,31,['Fernando-Verdasco'],['Jarkko-Nieminen']
701,17,90,['Fernando-Verdasco'],['Thomaz-Bellucci']
702,90,17,['Thomaz-Bellucci'],['Fernando-Verdasco']
703,17,48,['Fernando-Verdasco'],['Janko-Tipsarevic']
704,48,17,['Janko-Tipsarevic'],['Fernando-Verdasco']
705,17,41,['Fernando-Verdasco'],['Nikolay-Davydenko']
706,17,20,['Fernando-Verdasco'],['Radek-Stepanek']
707,20,17,['Radek-Stepanek'],['Fernando-Verdasco']
708,17,43,['Fernando-Verdasco'],['Nicolas-Almagro']
709,43,17,['Nicolas-Almagro'],['Fernando-Verdasco']
710,46,17,['Marcel-Granollers'],['Fernando-Verdasco']
711,17,22,['Fernando-Verdasco'],['Pablo-Andujar']
712,22,17,['Pablo-Andujar'],['Fernando-Verdasco']
713,17,77,['Fernando-Verdasco'],['Jurgen-Melzer']
714,60,17,['Robin-Haase'],['Fernando-Verdasco']
715,17,76,['Fernando-Verdasco'],['Xavier-Malisse']
716,17,76,['Fernando-Verdasco'],['Xavier-Malisse']
717,23,17,['Ivan-Ljubicic'],['Fernando-Verdasco']
718,24,17,['Robin-Soderling'],['Fernando-Verdasco']
719,81,17,['Yen-Hsun-Lu'],['Fernando-Verdasco']
720,17,63,['Fernando-Verdasco'],['Kevin-Anderson']
721,70,17,['Tommy-Robredo'],['Fernando-Verdasco']
722,64,17,['Sam-Querrey'],['Fernando-Verdasco']
723,17,96,['Fernando-Verdasco'],['Rajeev-Ram']
724,17,36,['Fernando-Verdasco'],['Ivo-Karlovic']
725,17,67,['Fernando-Verdasco'],['Denis-Istomin']
726,17,32,['Fernando-Verdasco'],['Kei-Nishikori']
727,18,44,['Ivan-Dodig'],['Fabio-Fognini']
728,47,18,['Stanislas-Wawrinka'],['Ivan-Dodig']
729,18,61,['Ivan-Dodig'],['Adrian-Mannarino']
730,54,18,['Grigor-Dimitrov'],['Ivan-Dodig']
731,63,18,['Kevin-Anderson'],['Ivan-Dodig']
732,41,18,['Nikolay-Davydenko'],['Ivan-Dodig']
733,18,40,['Ivan-Dodig'],['Ernests-Gulbis']
